game_id,eventnum,eventmsgtype,eventmsgactiontype,period,wctimestring,pctimestring,homedescription,neutraldescription,visitordescription,score,scoremargin,person1type,player1_id,player1_name,player1_team_id,player1_team_city,player1_team_nickname,player1_team_abbreviation,person2type,player2_id,player2_name,player2_team_id,player2_team_city,player2_team_nickname,player2_team_abbreviation,person3type,player3_id,player3_name,player3_team_id,player3_team_city,player3_team_nickname,player3_team_abbreviation,video_available_flag,home_team_abbrev,away_team_abbrev,home_team_id,away_team_id,game_date,season,event_team,event_type_de,shot_type_de,shot_made,is_block,shot_type,seconds_elapsed,event_length,is_three,points_made,is_o_rebound,is_d_rebound,is_turnover,is_steal,foul_type,is_putback,home_player_1,home_player_1_id,home_player_2,home_player_2_id,home_player_3,home_player_3_id,home_player_4,home_player_4_id,home_player_5,home_player_5_id,away_player_1,away_player_1_id,away_player_2,away_player_2_id,away_player_3,away_player_3_id,away_player_4,away_player_4_id,away_player_5,away_player_5_id
0021800002,226,2,79,2,11:34 PM,9:05,MISS Thompson 17' Pullup Jump Shot,,,,,4.0,202691,Klay Thompson,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,,1,GSW,OKC,1610612744,1610612760,2018-10-16,2019,GSW,missed_shot,,0.0,0,Pullup Jump shot,895,12.0,0,0,0,0,0,0,,0,Draymond Green,203110,Klay Thompson,202691,Andre Iguodala,2738,Quinn Cook,1626188,Shaun Livingston,2733,Jerami Grant,203924,Alex Abrines,203518,Raymond Felton,101109,Nerlens Noel,203457,Hamidou Diallo,1628977
0021800002,227,4,0,2,11:34 PM,9:03,WARRIORS Rebound,,,,,2.0,1610612744,,,,,,0,0,,,,,,0,0,,,,,,0,GSW,OKC,1610612744,1610612760,2018-10-16,2019,GSW,rebound,,,0,,897,2.0,0,0,0,0,0,0,,0,Draymond Green,203110,Klay Thompson,202691,Andre Iguodala,2738,Quinn Cook,1626188,Shaun Livingston,2733,Jerami Grant,203924,Alex Abrines,203518,Raymond Felton,101109,Nerlens Noel,203457,Hamidou Diallo,1628977
0021800002,229,8,0,2,11:34 PM,9:03,SUB: Bell FOR Green,,,,,4.0,203110,Draymond Green,1610612744.0,Golden State,Warriors,GSW,4,1628395,Jordan Bell,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,GSW,OKC,1610612744,1610612760,2018-10-16,2019,GSW,substitution,,,0,,897,0.0,0,0,0,0,0,0,,0,Klay Thompson,202691,Andre Iguodala,2738,Quinn Cook,1626188,Shaun Livingston,2733,Jordan Bell,1628395,Jerami Grant,203924,Alex Abrines,203518,Raymond Felton,101109,Nerlens Noel,203457,Hamidou Diallo,1628977
0021800002,231,6,2,2,11:34 PM,8:59,,,Diallo S.FOUL (P1.T2) (G.Petraitis),,,5.0,1628977,Hamidou Diallo,1610612760.0,Oklahoma City,Thunder,OKC,4,202691,Klay Thompson,1610612744.0,Golden State,Warriors,GSW,1,0,,,,,,1,GSW,OKC,1610612744,1610612760,2018-10-16,2019,OKC,foul,,,0,,901,4.0,0,0,0,0,0,0,shooting,0,Klay Thompson,202691,Andre Iguodala,2738,Quinn Cook,1626188,Shaun Livingston,2733,Jordan Bell,1628395,Jerami Grant,203924,Alex Abrines,203518,Raymond Felton,101109,Nerlens Noel,203457,Hamidou Diallo,1628977
0021800002,233,3,11,2,11:35 PM,8:59,Thompson Free Throw 1 of 2 (7 PTS),,,29 - 38,9,4.0,202691,Klay Thompson,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,,0,GSW,OKC,1610612744,1610612760,2018-10-16,2019,GSW,free-throw,,1.0,0,Free Throw 1 of 2,901,0.0,0,1,0,0,0,0,,0,Klay Thompson,202691,Andre Iguodala,2738,Quinn Cook,1626188,Shaun Livingston,2733,Jordan Bell,1628395,Jerami Grant,203924,Alex Abrines,203518,Raymond Felton,101109,Nerlens Noel,203457,Hamidou Diallo,1628977
0021800002,234,3,12,2,11:35 PM,8:59,Thompson Free Throw 2 of 2 (8 PTS),,,29 - 39,10,4.0,202691,Klay Thompson,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,,0,GSW,OKC,1610612744,1610612760,2018-10-16,2019,GSW,free-throw,,1.0,0,Free Throw 2 of 2,901,0.0,0,1,0,0,0,0,,0,Klay Thompson,202691,Andre Iguodala,2738,Quinn Cook,1626188,Shaun Livingston,2733,Jordan Bell,1628395,Jerami Grant,203924,Alex Abrines,203518,Raymond Felton,101109,Nerlens Noel,203457,Hamidou Diallo,1628977
0021800002,235,2,5,2,11:35 PM,8:38,Bell BLOCK (1 BLK),,MISS Diallo 2' Layup,,,5.0,1628977,Hamidou Diallo,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,4,1628395,Jordan Bell,1610612744.0,Golden State,Warriors,GSW,1,GSW,OKC,1610612744,1610612760,2018-10-16,2019,OKC,missed_shot,,0.0,1,Layup Shot,922,21.0,0,0,0,0,0,0,,0,Klay Thompson,202691,Andre Iguodala,2738,Quinn Cook,1626188,Shaun Livingston,2733,Jordan Bell,1628395,Jerami Grant,203924,Alex Abrines,203518,Raymond Felton,101109,Nerlens Noel,203457,Hamidou Diallo,1628977
0021800002,237,4,0,2,11:36 PM,8:36,,,Thunder Rebound,,,3.0,1610612760,,,,,,0,0,,,,,,0,0,,,,,,0,GSW,OKC,1610612744,1610612760,2018-10-16,2019,OKC,rebound,,,0,,924,2.0,0,0,0,0,0,0,,0,Klay Thompson,202691,Andre Iguodala,2738,Quinn Cook,1626188,Shaun Livingston,2733,Jordan Bell,1628395,Jerami Grant,203924,Alex Abrines,203518,Raymond Felton,101109,Nerlens Noel,203457,Hamidou Diallo,1628977
0021800002,238,9,1,2,11:36 PM,8:36,,,Thunder Timeout: Regular (Reg.2 Short 0),,,3.0,1610612760,,,,,,0,0,,,,,,0,0,,,,,,0,GSW,OKC,1610612744,1610612760,2018-10-16,2019,OKC,team-timeout,,,0,,924,0.0,0,0,0,0,0,0,,0,Klay Thompson,202691,Andre Iguodala,2738,Quinn Cook,1626188,Shaun Livingston,2733,Jordan Bell,1628395,Jerami Grant,203924,Alex Abrines,203518,Raymond Felton,101109,Nerlens Noel,203457,Hamidou Diallo,1628977
0021800002,239,18,0,2,11:38 PM,8:36,,Instant Replay2nd Period (11:38 PM EST),,29 - 39,10,0.0,204,Jeff Hornacek,,,,,0,0,,,,,,1,0,,,,,,0,GSW,OKC,1610612744,1610612760,2018-10-16,2019,OKC,instant-replay,,,0,,924,0.0,0,0,0,0,0,0,,0,Klay Thompson,202691,Andre Iguodala,2738,Quinn Cook,1626188,Shaun Livingston,2733,Jordan Bell,1628395,Jerami Grant,203924,Alex Abrines,203518,Raymond Felton,101109,Nerlens Noel,203457,Hamidou Diallo,1628977
